Ensembl Protein ID	HGNC symbol
ENSP00000415481	PROM1
ENSP00000415517	C6orf10
ENSP00000415527	C9orf147
ENSP00000415615	CSNK2B
ENSP00000415660	TAP1
ENSP00000415662	C17orf105
ENSP00000415678	PFDN6
ENSP00000415703	MRPS18B
ENSP00000415732	LY6G6C
ENSP00000415769	ITIH3
ENSP00000415772	ZNF311
ENSP00000415774	ZNF732
ENSP00000415786	SERPINE2
ENSP00000415793	MUC5B
ENSP00000415795	
ENSP00000415805	AIF1
ENSP00000415811	MSH5
ENSP00000415822	ATXN1L
ENSP00000415823	IGFL1
ENSP00000415836	ZNF276
ENSP00000415900	IL31RA
ENSP00000415902	C1orf143
ENSP00000415941	C4B
ENSP00000415974	CT47A6
ENSP00000415998	SLC48A1
ENSP00000416015	MICAL3
ENSP00000416022	
ENSP00000416033	PROB1
ENSP00000416035	NCR3
ENSP00000416050	TM2D2
ENSP00000416060	PPP1R10
ENSP00000416062	PPT2
ENSP00000416075	
ENSP00000416094	APOBR
ENSP00000416097	GOLGA2
ENSP00000416110	RPS18
ENSP00000416121	
ENSP00000416125	ARHGEF38
ENSP00000416126	PRAP1
ENSP00000416154	TMEM238
ENSP00000416193	P2RX6
ENSP00000416201	IGHV3-72
ENSP00000416216	GOLGA8N
ENSP00000416229	
ENSP00000416233	HLA-A
ENSP00000416250	EIF2B1
ENSP00000416290	C7orf25
ENSP00000416293	SLC2A1
ENSP00000416299	OR2J2
ENSP00000416320	NTM
ENSP00000416330	TGFBI
ENSP00000416337	LTA
ENSP00000416341	NELL2
ENSP00000416387	FBLIM1
ENSP00000416404	ABHD16A
ENSP00000416439	SLC39A7
ENSP00000416447	C6orf25
ENSP00000416448	HLA-DOA
ENSP00000416463	RASGRP4
ENSP00000416505	PPT2
ENSP00000416509	LTA
ENSP00000416511	MDC1
ENSP00000416549	
ENSP00000416561	CFB
ENSP00000416583	DERA
ENSP00000416598	CYP21A2
ENSP00000416599	ZNRD1
ENSP00000416628	LRRC43
ENSP00000416658	NME6
ENSP00000416673	PATL2
ENSP00000416700	C11orf72
ENSP00000416706	ACTBL2
ENSP00000416707	XKR6
ENSP00000416731	GABBR1
ENSP00000416752	HDGF
ENSP00000416753	MUC15
ENSP00000416797	CAMSAP3
ENSP00000416829	OARD1
ENSP00000416834	ADIG
ENSP00000416892	EIF3L
ENSP00000416897	
ENSP00000416935	FOLR4
ENSP00000416944	NCR3
ENSP00000416950	TRIM40
ENSP00000416959	TRA2B
ENSP00000416994	ATAT1
ENSP00000417035	C19orf81
ENSP00000417038	PHACTR2
ENSP00000417052	EBP
ENSP00000417078	DHX36
ENSP00000417085	SLC15A2
ENSP00000417097	IGKJ4
ENSP00000417114	TRBJ2-6
ENSP00000417116	LBX2
ENSP00000417128	DEFB121
ENSP00000417132	BAP1
ENSP00000417134	
ENSP00000417136	IGKV2D-24
ENSP00000417147	SMIM7
ENSP00000417149	TRGJ2
ENSP00000417164	ROBO2
ENSP00000417175	VAPB
ENSP00000417185	VWA1
ENSP00000417190	ATPAF2
ENSP00000417229	EIF2A
ENSP00000417235	MED12L
ENSP00000417240	RPSAP58
ENSP00000417246	C10orf128
ENSP00000417257	FNDC3A
ENSP00000417281	MDM2
ENSP00000417289	CTAGE8
ENSP00000417300	TRBC2
ENSP00000417303	KLF8
ENSP00000417330	KRTAP5-7
ENSP00000417344	IGKV1-16
ENSP00000417354	GOLIM4
ENSP00000417404	HFE
ENSP00000417424	ZNF480
ENSP00000417427	IGKV1-37
ENSP00000417451	RBMXL3
ENSP00000417464	RRP1
ENSP00000417470	ZNF786
ENSP00000417492	FSD1L
ENSP00000417505	IGLJ1
ENSP00000417555	IGHD5-18
ENSP00000417573	YIPF6
ENSP00000417580	IAH1
ENSP00000417581	FAM199X
ENSP00000417583	ST6GALNAC5
ENSP00000417587	PEG10
ENSP00000417601	FBXL2
ENSP00000417602	MRPL47
ENSP00000417622	TRBJ2-7
ENSP00000417628	CNTNAP4
ENSP00000417637	IGKV2D-29
ENSP00000417654	SLC35A5
ENSP00000417656	COX7B
ENSP00000417658	PTCHD3
ENSP00000417659	PPM1L
ENSP00000417677	ZBTB8OS
ENSP00000417686	SLBP
ENSP00000417696	ZNF525
ENSP00000417706	DCUN1D2
ENSP00000417711	FAM205A
ENSP00000417748	DDI2
ENSP00000417751	IGHD6-25
ENSP00000417763	NAA10
ENSP00000417764	ALG2
ENSP00000417806	SMIM4
ENSP00000417841	EFCAB10
ENSP00000417864	ANP32A
ENSP00000417892	IGHD5-5
ENSP00000417895	RASA4B
ENSP00000417899	MECOM
ENSP00000417914	ASB11
ENSP00000417919	TSPYL6
ENSP00000417961	IGKV1D-43
ENSP00000417963	PPP2R5D
ENSP00000417970	FAM120B
ENSP00000417980	EHMT1
ENSP00000418001	GK5
ENSP00000418010	IGHD6-19
ENSP00000418018	IFNE
ENSP00000418050	IGHJ1
ENSP00000418070	PVRL3
ENSP00000418082	RPL37A
ENSP00000418089	TRGJP
ENSP00000418111	FBXL17
ENSP00000418112	PTPRG
ENSP00000418138	IGKV2-30
ENSP00000418151	IGHD6-6
ENSP00000418164	IGHJ5
ENSP00000418193	SPRR2F
ENSP00000418200	IGKV1D-16
ENSP00000418210	ZMYND8
ENSP00000418274	IGLJ2
ENSP00000418287	CIAO1
ENSP00000418292	IGKV1D-17
ENSP00000418348	CMC1
ENSP00000418357	IGKV1-17
ENSP00000418358	LINC01100
ENSP00000418379	TAF1L
ENSP00000418428	CHCHD10
ENSP00000418447	PPP2CA
ENSP00000418491	LCN10
ENSP00000418532	UGT1A3
ENSP00000418575	FAM19A1
ENSP00000418593	SNX21
ENSP00000418625	IGHD1-1
ENSP00000418639	IGHD7-27
ENSP00000418649	IGKV3-20
ENSP00000418661	PTRH1
ENSP00000418667	RGAG4
ENSP00000418668	MURC
ENSP00000418693	RWDD2B
ENSP00000418697	TRGJP2
ENSP00000418719	ZNF273
ENSP00000418734	MYSM1
ENSP00000418735	ADAMTS9
ENSP00000418748	ESRP2
ENSP00000418765	IGHD1-14
ENSP00000418768	IGKJ2
ENSP00000418803	TIMMDC1
ENSP00000418813	
ENSP00000418818	IGLJ5
ENSP00000418823	FTO
ENSP00000418890	TRBJ2-4
ENSP00000418901	SYT14
ENSP00000418903	IGKV1-27
ENSP00000418948	IGKV2D-30
ENSP00000418983	C6orf222
ENSP00000418994	SYNPR
ENSP00000419000	LSAMP
ENSP00000419038	GFM1
ENSP00000419057	
ENSP00000419058	IGKV1-39
ENSP00000419074	IGHJ4
ENSP00000419081	CALML4
ENSP00000419088	FAM162A
ENSP00000419111	IGKJ1
ENSP00000419119	OR10C1
ENSP00000419126	C10orf88
ENSP00000419139	IGHD5-24
ENSP00000419194	MSMP
ENSP00000419204	TTC6
ENSP00000419211	IGKV1-8
ENSP00000419223	IGHJ6
ENSP00000419233	IGLJ7
ENSP00000419235	FAM115A
ENSP00000419266	EVX1
ENSP00000419267	IGLJ6
ENSP00000419279	TTC26
ENSP00000419283	IGHD5-12
ENSP00000419300	IGKV2-24
ENSP00000419331	TRBJ2-2
ENSP00000419353	IGKV2-28
ENSP00000419361	ADCY5
ENSP00000419370	MALSU1
ENSP00000419371	AZI2
ENSP00000419395	CDNF
ENSP00000419397	ZNF782
ENSP00000419417	C1orf52
ENSP00000419425	PPIA
ENSP00000419449	EIF1
ENSP00000419475	COMMD2
ENSP00000419494	RYBP
ENSP00000419502	FAM211A
ENSP00000419518	IGKJ3
ENSP00000419530	ANKRD36
ENSP00000419539	CTAGE4
ENSP00000419564	IGHD6-13
ENSP00000419583	IGHD3-9
ENSP00000419595	TRBJ2-3
ENSP00000419598	IGKV1-9
ENSP00000419599	DPH3
ENSP00000419604	TRGJP1
ENSP00000419628	NUDT5
ENSP00000419687	EGR4
ENSP00000419692	RXRA
ENSP00000419712	TMEM8C
ENSP00000419718	OFCC1
ENSP00000419728	ZNF322
ENSP00000419740	NSUN4
ENSP00000419748	IGHJ2
ENSP00000419773	IGHD3-10
ENSP00000419781	IGLJ3
ENSP00000419786	RGAG1
ENSP00000419851	GMPS
ENSP00000419879	CDS2
ENSP00000419901	L1TD1
ENSP00000419923	KLF6
ENSP00000419944	PXT1
ENSP00000419945	ERVW-1
ENSP00000419952	KCNAB1
ENSP00000419975	PEX5L
ENSP00000419997	IGLJ4
ENSP00000420020	IGKV1-33
ENSP00000420026	LYRM4
ENSP00000420037	PIGP
ENSP00000420040	KCNIP2
ENSP00000420118	IGKV3-11
ENSP00000420127	RAB9A
ENSP00000420140	FAM71F2
ENSP00000420142	TRBJ2-2P
ENSP00000420166	IGKJ5
ENSP00000420168	GSTA2
ENSP00000420174	ERVFRD-1
ENSP00000420176	POLE4
ENSP00000420195	SRSF10
ENSP00000420211	RGL2
ENSP00000420233	TRBJ2-5
ENSP00000420267	NR6A1
ENSP00000420270	UHMK1
ENSP00000420280	RIIAD1
ENSP00000420285	IGKV1D-8
ENSP00000420295	PDE6B
ENSP00000420298	CD200
ENSP00000420357	RWDD1
ENSP00000420361	IGKV1-6
ENSP00000420405	FSBP
ENSP00000420418	ZNF398
ENSP00000420419	JAM2
ENSP00000420436	IGKV1-5
ENSP00000420442	IGHD3-3
ENSP00000420443	CNIH4
ENSP00000420449	
ENSP00000420465	RNF182
ENSP00000420502	OR2A7
ENSP00000420517	IGHJ3
ENSP00000420556	IGHD1-20
ENSP00000420576	IGKV1-12
ENSP00000420588	TFAM
ENSP00000420608	EMC1
ENSP00000420659	KLHL29
ENSP00000420669	TRBJ2-1
ENSP00000420714	MRPS14
ENSP00000420716	C1orf228
ENSP00000420723	KRTAP5-8
ENSP00000420727	ZNF181
ENSP00000420733	IGHD1-26
ENSP00000420740	RNF183
ENSP00000420794	IGHD1-7
ENSP00000420798	TRGJ1
ENSP00000420821	RPL41
ENSP00000002125	C2orf56
ENSP00000003583	C1orf201
ENSP00000005905	KIAA0100
ENSP00000023939	C20orf43
ENSP00000058691	HEBP2
ENSP00000196548	ZNF8
ENSP00000202788	MAPKAPK5
ENSP00000202831	SLC24A6
ENSP00000212369	SH3GLB1
ENSP00000215582	C19orf21
ENSP00000215591	POLRMT
ENSP00000216038	C22orf28
ENSP00000216416	CNIH
ENSP00000217299	XKR7
ENSP00000217320	C20orf118
ENSP00000217456	C20orf3
ENSP00000218343	PHF16
ENSP00000218894	FAM48A
ENSP00000219281	C16orf57
ENSP00000219611	SOLH
ENSP00000219837	C16orf88
ENSP00000220531	PLDN
ENSP00000220592	EIF2C2
ENSP00000221167	TUSC3
ENSP00000221204	FGL1
ENSP00000221431	FBXO17
ENSP00000222249	KCNN1
ENSP00000222301	
ENSP00000223336	C7orf44
ENSP00000224756	FAM190B
ENSP00000224764	BMPR1A
ENSP00000225576	FAM18B2
ENSP00000225973	RND2
ENSP00000226094	FAM20A
ENSP00000226319	PHF17
ENSP00000227756	GALNTL4
ENSP00000228245	TULP3
ENSP00000228251	CSDA
ENSP00000228958	EIF2B1
ENSP00000229384	
ENSP00000229570	C6orf162
ENSP00000230431	C6orf108
ENSP00000233609	RPS15
ENSP00000233712	FAM176A
ENSP00000234195	FAM82A1
ENSP00000237642	STBD1
ENSP00000239730	SEPT7L
ENSP00000240343	DYNLL2
ENSP00000242210	NT5C3
ENSP00000243878	C16orf48
ENSP00000244321	
ENSP00000246000	FAM182A
ENSP00000247194	C14orf149
ENSP00000247712	MPV17L2
ENSP00000248272	GAN
ENSP00000248306	C12orf26
ENSP00000249344	FAM40B
ENSP00000249776	C15orf23
ENSP00000249887	CCRL1
ENSP00000250366	KLK9
ENSP00000250377	
ENSP00000250823	VCY
ENSP00000250825	VCY1B
ENSP00000250974	FAM108A1
ENSP00000251166	
ENSP00000251648	KRT34
ENSP00000251757	PHC1
ENSP00000252207	ZNF193
ENSP00000252599	GLT25D1
ENSP00000252816	LSM4
ENSP00000252998	C20orf151
ENSP00000253262	FAM22F
ENSP00000253320	
ENSP00000253458	KIAA0182
ENSP00000253461	
ENSP00000253803	
ENSP00000254616	FXC1
ENSP00000255174	C20orf111
ENSP00000255403	C17orf84
ENSP00000256538	ATPBD4
ENSP00000256544	C15orf29
ENSP00000256644	HBXIP
ENSP00000257262	C11orf10
ENSP00000257267	GPR77
ENSP00000257626	PION
ENSP00000257637	C7orf23
ENSP00000257745	MLL5
ENSP00000258298	C1orf49
ENSP00000258531	PWP1
ENSP00000258884	FAM108C1
ENSP00000259470	CTSL2
ENSP00000259737	YIPF3
ENSP00000260385	FAM82A2
ENSP00000261530	C14orf118
ENSP00000261556	C14orf101
ENSP00000261683	ZBTB25
ENSP00000261778	TMCO7
ENSP00000262017	ITGB3
ENSP00000262095	ONECUT2
ENSP00000262189	MLL3
ENSP00000262211	SGK3
ENSP00000262659	C20orf160
ENSP00000262946	UQCR11
ENSP00000263084	OVCA2
ENSP00000263563	KIAA1274
ENSP00000263634	ASB3
ENSP00000263688	C1orf9
ENSP00000263805	ZFP106
ENSP00000264027	SC5DL
ENSP00000265295	CCDC99
ENSP00000265800	EPB49
ENSP00000265870	SLC25A16
ENSP00000265922	DBC1
ENSP00000266069	C20orf11
ENSP00000266813	C12orf52
ENSP00000268138	C15orf42
ENSP00000268271	SNX29
ENSP00000268719	C17orf39
ENSP00000269534	NT5C3L
ENSP00000270620	FAM71E1
ENSP00000270824	FAM176B
ENSP00000271015	BCL10
ENSP00000271373	BRP44
ENSP00000272091	C1orf55
ENSP00000272928	CXCR7
ENSP00000273145	CCBP2
ENSP00000273320	ZNF167
ENSP00000273390	C3orf15
ENSP00000273853	CENPC1
ENSP00000273962	RG9MTD2
ENSP00000273968	PIGY
ENSP00000275189	ARHGAP18
ENSP00000276241	CXorf48
ENSP00000276530	GOLGA7
ENSP00000277540	WDR85
ENSP00000277570	C10orf47
ENSP00000278550	ODZ4
ENSP00000278816	CSRP2BP
ENSP00000278836	C11orf9
ENSP00000278855	PLAC1L
ENSP00000279281	C11orf2
ENSP00000279593	GRIN2B
ENSP00000281453	MLF1IP
ENSP00000281961	TMEM178
ENSP00000282032	C11orf46
ENSP00000283474	FAM100A
ENSP00000284669	KBTBD10
ENSP00000285397	AKD1
ENSP00000285814	MKI67IP
ENSP00000286523	C14orf43
ENSP00000287380	WDR67
ENSP00000287777	KBTBD5
ENSP00000288710	CCDC164
ENSP00000289382	C2orf29
ENSP00000289484	BANP
ENSP00000289779	F11R
ENSP00000290294	PRAC
ENSP00000290536	C2orf65
ENSP00000290575	C1R
ENSP00000291672	C21orf56
ENSP00000293201	MYO15B
ENSP00000293525	
ENSP00000293813	DLG4
ENSP00000293995	ZNF75A
ENSP00000294072	CYBASC3
ENSP00000294485	C1orf187
ENSP00000295150	C2orf84
ENSP00000295268	C4orf37
ENSP00000295470	HNRPDL
ENSP00000295958	C4orf34
ENSP00000296149	C3orf75
ENSP00000296327	
ENSP00000296380	DEM1
ENSP00000296486	AGXT2L1
ENSP00000296794	
ENSP00000297423	KIAA0146
ENSP00000297469	GPER
ENSP00000297819	C7orf45
ENSP00000297994	RG9MTD3
ENSP00000298530	C12orf59
ENSP00000298715	VWA2
ENSP00000298966	C11orf75
ENSP00000299218	CAND1
ENSP00000299338	C15orf33
ENSP00000299350	C12orf28
ENSP00000299353	C10orf32
ENSP00000299377	TMEM100
ENSP00000299415	
ENSP00000299564	CDYL2
ENSP00000299866	FAM18A
ENSP00000299989	CATSPER2
ENSP00000299992	STRC
ENSP00000299997	
ENSP00000300147	ELFN2
ENSP00000300226	MS4A8B
ENSP00000300255	FAM176C
ENSP00000300714	C17orf56
ENSP00000301031	C16orf55
ENSP00000301038	FAM35B
ENSP00000301067	MLL2
ENSP00000301171	CYP2A7P1
ENSP00000301407	CGB8
ENSP00000301939	C17orf61
ENSP00000302202	C2orf15
ENSP00000302502	ZNF434
ENSP00000303136	
ENSP00000303666	TMEM51
ENSP00000303710	C10orf68
ENSP00000303736	PRYP4
ENSP00000303760	
ENSP00000303920	
ENSP00000304327	C17orf79
ENSP00000304565	RAB31
ENSP00000304843	MCOLN3
ENSP00000304875	
ENSP00000305654	FAM18B1
ENSP00000306241	
ENSP00000307142	C2orf51
ENSP00000307397	OR7A2P
ENSP00000307781	ODF2
ENSP00000307908	ZNF519
ENSP00000308339	
ENSP00000308470	FAM64A
ENSP00000308759	ZNF295
ENSP00000309230	
ENSP00000309297	SPON1
ENSP00000309487	GCET2
ENSP00000310110	FAM70A
ENSP00000310303	C3orf77
ENSP00000310338	C12orf35
ENSP00000310670	KIAA1967
ENSP00000310978	AGXT2L2
ENSP00000311134	C9orf86
ENSP00000311153	PILRB
ENSP00000311401	FAM116A
ENSP00000311899	WDR69
ENSP00000312054	C7orf10
ENSP00000312142	
ENSP00000312224	C14orf126
ENSP00000312311	
ENSP00000312356	RG9MTD1
ENSP00000313363	
ENSP00000313572	
ENSP00000313674	C20orf4
ENSP00000313816	CCDC111
ENSP00000313933	KIAA0240
ENSP00000313973	PTPN20C
ENSP00000314914	FAM123C
ENSP00000315081	C3orf45
ENSP00000315111	C8orf42
ENSP00000315232	
ENSP00000315265	C18orf26
ENSP00000315669	CSNK1G2-AS1
ENSP00000315955	FOXA2
ENSP00000316021	PLSCR3
ENSP00000316098	
ENSP00000316224	ALS2CR8
ENSP00000316647	CNTD1
ENSP00000316746	PRF1
ENSP00000317235	
ENSP00000317818	C12orf53
ENSP00000317912	STAP2
ENSP00000318128	CNO
ENSP00000320295	TUBB3
ENSP00000320604	C5orf4
ENSP00000320657	
ENSP00000321133	
ENSP00000321173	
ENSP00000321249	C19orf75
ENSP00000321316	
ENSP00000321455	EFHA2
ENSP00000321737	HEATR7A
ENSP00000322049	S1PR2
ENSP00000322295	OR10AB1P
ENSP00000322376	U2SURP
ENSP00000322629	CTRL
ENSP00000322640	FAM75E1
ENSP00000322885	
ENSP00000323047	
ENSP00000323217	
ENSP00000323304	C7orf53
ENSP00000323795	C1orf49
ENSP00000324204	C7orf41
ENSP00000324241	C3orf25
ENSP00000324438	RPS21
ENSP00000324450	ZSCAN20
ENSP00000324551	C3orf32
ENSP00000324767	CXorf59
ENSP00000324810	FAM125A
ENSP00000324876	
ENSP00000325176	SSX6
ENSP00000325301	C22orf40
ENSP00000326379	C15orf44
ENSP00000326473	UBE2V2
ENSP00000326519	C16orf53
ENSP00000327124	SMCR7L
ENSP00000327467	C22orf32
ENSP00000327652	DRD1
ENSP00000327691	HMGN4
ENSP00000327824	IL28RA
ENSP00000327917	PRAMEF15
ENSP00000328335	CXorf69
ENSP00000328625	LRRC33
ENSP00000328808	TUBB8
ENSP00000328992	GCFC1
ENSP00000329117	FAM123B
ENSP00000329303	
ENSP00000329365	ZNF730
ENSP00000329448	C15orf55
ENSP00000329482	FAM190A
ENSP00000329825	FAM75A6
ENSP00000329991	IL29
ENSP00000330052	TBC1D29
ENSP00000330075	C17orf101
ENSP00000330326	
ENSP00000330877	C11orf20
ENSP00000331214	C5orf50
ENSP00000331258	
ENSP00000331298	FAM100B
ENSP00000331532	TEX34
ENSP00000331567	
ENSP00000331734	DSCR6
ENSP00000331843	NPIP
ENSP00000331938	
ENSP00000332111	C17orf57
ENSP00000332389	C16orf79
ENSP00000332482	
ENSP00000332721	C22orf25
ENSP00000332750	ZNF192
ENSP00000333490	PRHOXNB
ENSP00000333595	ZFP112
ENSP00000333639	IL28A
ENSP00000333711	
ENSP00000334101	LINC00207
ENSP00000334229	KIAA0528
ENSP00000334800	ZNF498
ENSP00000335004	C2orf89
ENSP00000335292	
ENSP00000335486	GPATCH8
ENSP00000335557	C20orf94
ENSP00000336543	SNURF
ENSP00000336727	C10orf137
ENSP00000336729	GALNTL1
ENSP00000337081	ZFP112
ENSP00000337081	ZNF285
ENSP00000337512	FTSJD1
ENSP00000337757	CXorf41
ENSP00000337759	DOM3Z
ENSP00000338013	KIAA1984
ENSP00000338160	FKBP5
ENSP00000338190	ABLIM1
ENSP00000338288	RNASE11
ENSP00000338297	IGF2
ENSP00000338397	NUDT2
ENSP00000338711	TRIM34
ENSP00000339122	C14orf133
ENSP00000339324	C5orf43
ENSP00000339495	COBRA1
ENSP00000339971	C20orf132
ENSP00000340453	
ENSP00000340526	UTS2D
ENSP00000340685	FAM25B
ENSP00000340954	C20orf152
ENSP00000341223	FAM90A27P
ENSP00000341274	
ENSP00000341409	MSL1
ENSP00000341412	C11orf34
ENSP00000341497	ZNF559-ZNF177
ENSP00000341539	C3orf23
ENSP00000341988	FAM75D1
ENSP00000342059	MAP3K14
ENSP00000342075	C5orf25
ENSP00000342152	SNURF
ENSP00000342300	TH1L
ENSP00000342380	
ENSP00000342409	PRYP3
ENSP00000342595	
ENSP00000343118	C7orf59
ENSP00000343212	C21orf7
ENSP00000343242	C7orf29
ENSP00000343256	
ENSP00000343488	EARS2
ENSP00000343563	CACNB4
ENSP00000343635	KIAA1609
ENSP00000343645	
ENSP00000343665	
ENSP00000344125	GTDC2
ENSP00000344260	GALNTL2
ENSP00000344426	
ENSP00000345151	
ENSP00000345339	ZNF323
ENSP00000345344	CTSL1
ENSP00000345466	C12orf55
ENSP00000345479	ZNF587B
ENSP00000345528	C2orf18
ENSP00000345797	ZNF673
ENSP00000346335	C14orf102
ENSP00000346412	C17orf81
ENSP00000346670	FAM22G
ENSP00000347005	LUC7L2
ENSP00000347153	FAM75A7
ENSP00000347269	GOLGA6L1
ENSP00000347582	CGB1
ENSP00000347601	C11orf92
ENSP00000347611	ZNF252P
ENSP00000347687	LINC00610
ENSP00000347919	CHCHD8
ENSP00000347977	
ENSP00000348086	
ENSP00000348714	KIAA0317
ENSP00000348731	
ENSP00000349087	C19orf6
ENSP00000349114	
ENSP00000349132	FAM75A3
ENSP00000349375	NBR2
ENSP00000349503	ZFP161
ENSP00000349562	C9orf174
ENSP00000349651	
ENSP00000349693	
ENSP00000349853	
ENSP00000350147	FAM25G
ENSP00000350408	OR51C1P
ENSP00000350444	
ENSP00000350469	FAM123A
ENSP00000350696	ZNF587
ENSP00000350961	C9orf123
ENSP00000350969	
ENSP00000351254	
ENSP00000351335	
ENSP00000351384	ANKRD36BP1
ENSP00000351392	
ENSP00000351539	ZNF238
ENSP00000351650	NUDT3
ENSP00000351769	DUS2L
ENSP00000352273	
ENSP00000352498	WASH6P
ENSP00000352954	
ENSP00000353290	
ENSP00000353332	
ENSP00000354193	ABP1
ENSP00000354223	BRP44L
ENSP00000354481	FAM5B
ENSP00000354569	GNRHR2
ENSP00000354703	ZNF358
ENSP00000354753	C18orf1
ENSP00000354762	CCDC56
ENSP00000354769	C1orf68
ENSP00000354772	FAM125B
ENSP00000354945	MCM10
ENSP00000354960	GLT25D2
ENSP00000354968	C1orf191
ENSP00000355211	KIAA1704
ENSP00000355265	
ENSP00000355319	KIAA1737
ENSP00000355444	C1orf150
ENSP00000355572	C1orf31
ENSP00000355735	C6orf70
ENSP00000356182	CNKSR3
ENSP00000356298	TMEM9
ENSP00000356324	C1orf98
ENSP00000356389	C6orf72
ENSP00000356432	FAM5C
ENSP00000356732	C1orf129
ENSP00000356779	C1orf114
ENSP00000357130	SPTA1
ENSP00000357234	C1orf182
ENSP00000357540	C10orf125
ENSP00000357591	BET3L
ENSP00000357615	FRK
ENSP00000357645	C6orf225
ENSP00000357811	C10orf122
ENSP00000358031	C1orf138
ENSP00000358171	
ENSP00000358202	EMX2
ENSP00000358372	
ENSP00000358491	MTCP1NB
ENSP00000358504	ATP1A1OS
ENSP00000358542	CXorf68
ENSP00000358559	SYT6
ENSP00000358575	C6orf165
ENSP00000358599	FAM165A
ENSP00000358753	C1orf88
ENSP00000358795	NEURL
ENSP00000358810	FAM40A
ENSP00000359055	NBPF4
ENSP00000359239	HAUS7
ENSP00000359334	GABRA3
ENSP00000359368	RPAP2
ENSP00000359392	C6orf221
ENSP00000359415	
ENSP00000359518	C20orf20
ENSP00000359566	
ENSP00000359741	
ENSP00000359831	
ENSP00000359859	GTPBP5
ENSP00000359928	FPGT-TNNI3K
ENSP00000360171	ODZ1
ENSP00000360272	
ENSP00000360277	DAB1
ENSP00000360443	
ENSP00000360483	TMEM48
ENSP00000360530	NELF
ENSP00000360538	O3FAR1
ENSP00000360593	SELRC1
ENSP00000360878	COL5A1-AS1
ENSP00000360961	CXorf61
ENSP00000361001	KIAA0494
ENSP00000361083	C10orf116
ENSP00000361355	C10orf57
ENSP00000361746	SPINLW1
ENSP00000361790	ZNF642
ENSP00000362174	ZC3H12A
ENSP00000362287	EIF2C3
ENSP00000362300	EIF2C1
ENSP00000362306	EIF2C4
ENSP00000362398	LPAR4
ENSP00000362456	CXorf26
ENSP00000362550	FTSJD2
ENSP00000362624	
ENSP00000363031	C1orf38
ENSP00000363036	FBXW2
ENSP00000363348	MNF1
ENSP00000363416	C1orf135
ENSP00000363418	FAM54B
ENSP00000363431	PPYR1
ENSP00000363506	UQCC
ENSP00000363513	C1orf130
ENSP00000363554	C10orf136
ENSP00000363709	FRRS1L
ENSP00000363873	C17orf90
ENSP00000363934	LINC00587
ENSP00000364005	
ENSP00000364083	
ENSP00000364115	
ENSP00000364321	
ENSP00000364363	C17orf109
ENSP00000364474	C9orf118
ENSP00000364502	FAM70B
ENSP00000364578	RDBP
ENSP00000365005	YSK4
ENSP00000365426	A2LD1
ENSP00000365641	FAM75B
ENSP00000366186	CST9LP1
ENSP00000366240	FAM108B1
ENSP00000366317	C10orf114
ENSP00000366342	C17orf65
ENSP00000366348	OR12D3
ENSP00000366356	OR5V1
ENSP00000366477	C10orf112
ENSP00000366528	C9orf71
ENSP00000366645	C20orf79
ENSP00000366731	FAM75A4
ENSP00000366747	
ENSP00000366783	C12orf51
ENSP00000366794	
ENSP00000366847	FAM75A5
ENSP00000366875	FAM75A1
ENSP00000366908	FAM201A
ENSP00000366939	C20orf72
ENSP00000367228	CMAHP
ENSP00000367246	
ENSP00000367555	
ENSP00000367631	ANKRD5
ENSP00000367638	C9orf100
ENSP00000367672	C16orf85
ENSP00000368295	REXO1L1
ENSP00000368396	C17orf108
ENSP00000368468	CCDC90A
ENSP00000368558	C10orf31
ENSP00000368612	KIAA0564
ENSP00000368732	
ENSP00000368961	
ENSP00000369099	C17orf48
ENSP00000369371	C9orf11
ENSP00000369518	C2orf28
ENSP00000369802	DENND4C
ENSP00000369849	C13orf33
ENSP00000369963	
ENSP00000369967	C20orf141
ENSP00000370334	MUC16
ENSP00000370398	LINC00583
ENSP00000370671	KLHDC5
ENSP00000370766	IGF2-AS
ENSP00000371126	FAM22A
ENSP00000371197	
ENSP00000371215	
ENSP00000371742	DAZ4
ENSP00000371811	EFHA1
ENSP00000372083	C18orf62
ENSP00000372122	C18orf63
ENSP00000372335	WHSC2
ENSP00000372353	
ENSP00000372460	RNASE12
ENSP00000372576	C18orf34
ENSP00000372607	HLA-DRB3
ENSP00000372955	C3orf37
ENSP00000373304	C3orf19
ENSP00000373640	AGPHD1
ENSP00000373698	FBXW4
ENSP00000374037	C16orf7
ENSP00000374376	C11orf41
ENSP00000375222	
ENSP00000375229	DEFB117
ENSP00000375533	
ENSP00000376061	
ENSP00000376139	WDR45L
ENSP00000377577	C14orf45
ENSP00000378430	TMSB4XP4
ENSP00000378451	PHF15
ENSP00000379057	SMCR7
ENSP00000379080	
ENSP00000379201	METTL21D
ENSP00000379231	ZNF286A
ENSP00000379960	PPM1N
ENSP00000380282	
ENSP00000380364	YJEFN3
ENSP00000380374	
ENSP00000380504	C16orf73
ENSP00000380522	
ENSP00000380598	MUTED
ENSP00000380671	C3orf43
ENSP00000380684	
ENSP00000380692	JHDM1D
ENSP00000380754	PRCD
ENSP00000380795	VPS29
ENSP00000380862	ZNF788
ENSP00000380996	C2orf55
ENSP00000381022	EMID2
ENSP00000381115	C11orf93
ENSP00000381127	
ENSP00000381184	TMEM231
ENSP00000381295	UHRF1
ENSP00000381423	
